Tissue	ENSG	ENSPcanon	cMDT	RNAseqAliquotID	GTExMDT	TotalRelevantGTExSamples	GTExMDTmedianEnrichment	Pvalue	Qvalue	NumberOfGTExMDT	cMDTenrichment	GTExMDTmedianRelExpression	cMDTrelExpression	TotalNumberOfSTRINGint	cMDTnumberOfUniqMissedInt	NumberOfCommonMissedInt	Pfam1	Domain1	Region1	Pfam2	Domain2	ENSPcanon2	StringScore	DIMAscore	ENSG2	GeneName1	GeneName2	STRINGintN1	STRINGdensityScore1	STRINGdensityRank1	STRINGintN2	STRINGdensityScore2	STRINGdensityRank2
Alzheimer	ENSG00000100979	ENSP00000361508	ENST00000420868	SRR19243473	ENST00000372431:8	8	7.786	7.812e-03	7.812e-03	8	2.432	0.000	0.448	0	-1	-1	-	-	-	-	-	-	-	-	-	PLTP	-	3	140901.1014	0.291322314049587	0	0	0
Alzheimer	ENSG00000100991	ENSP00000252015	ENST00000451813	SRR19243447	ENST00000252015:5	8	3.847	7.812e-03	7.812e-03	5	2.693	0.194	0.634	0	-1	-1	-	-	-	-	-	-	-	-	-	TRPC4AP	-	23	2308287.8665	0.691789435860582	0	0	0
Alzheimer	ENSG00000100991	ENSP00000252015	ENST00000451813	SRR19243473	ENST00000252015:5	8	3.847	7.812e-03	7.812e-03	5	2.316	0.194	0.609	0	-1	-1	-	-	-	-	-	-	-	-	-	TRPC4AP	-	23	2308287.8665	0.691789435860582	0	0	0
Alzheimer	ENSG00000100997	ENSP00000365725	ENST00000461204	SRR19243472	ENST00000339157:8	8	3.593	7.812e-03	7.812e-03	8	2.875	0.080	0.623	1	1	0	PF00561	Abhydrolase_1	198-262	PF00561	Abhydrolase_1	ENSP00000295962	946	1	ENSG00000163686	ABHD12	ABHD6	1	1.4730	0.00961192957240388	1	1.4730	0.00970176068990298
Alzheimer	ENSG00000100997	ENSP00000365725	ENST00000461204	SRR19243476	ENST00000339157:8	8	3.593	7.812e-03	7.812e-03	8	2.146	0.080	0.572	1	1	0	PF00561	Abhydrolase_1	198-262	PF00561	Abhydrolase_1	ENSP00000295962	946	1	ENSG00000163686	ABHD12	ABHD6	1	1.4730	0.00961192957240388	1	1.4730	0.00970176068990298
Alzheimer	ENSG00000101082	ENSP00000262866	ENST00000262866	SRR19243441	ENST00000360672:4	8	2.996	7.812e-03	7.812e-03	4	15.723	0.324	0.940	2	-1	-1	-	-	-	-	-	-	-	-	-	SLA2	-	8	1119078.2761	0.534495149119655	0	0	0
Alzheimer	ENSG00000101082	ENSP00000262866	ENST00000262866	SRR19243450	ENST00000360672:4	8	2.996	7.812e-03	7.812e-03	4	7.269	0.324	0.879	2	-1	-1	-	-	-	-	-	-	-	-	-	SLA2	-	8	1119078.2761	0.534495149119655	0	0	0
Alzheimer	ENSG00000101082	ENSP00000262866	ENST00000262866	SRR19243452	ENST00000360672:4	8	2.996	7.812e-03	7.812e-03	4	2.011	0.324	0.668	2	-1	-1	-	-	-	-	-	-	-	-	-	SLA2	-	8	1119078.2761	0.534495149119655	0	0	0
Alzheimer	ENSG00000101082	ENSP00000262866	ENST00000262866	SRR19243455	ENST00000360672:4	8	2.996	7.812e-03	7.812e-03	4	69309506.772	0.324	1.000	2	-1	-1	-	-	-	-	-	-	-	-	-	SLA2	-	8	1119078.2761	0.534495149119655	0	0	0
Alzheimer	ENSG00000101082	ENSP00000262866	ENST00000262866	SRR19243465	ENST00000360672:4	8	2.996	7.812e-03	7.812e-03	4	2.704	0.324	0.730	2	-1	-1	-	-	-	-	-	-	-	-	-	SLA2	-	8	1119078.2761	0.534495149119655	0	0	0
Alzheimer	ENSG00000101082	ENSP00000262866	ENST00000262866	SRR19243469	ENST00000360672:4	8	2.996	7.812e-03	7.812e-03	4	70.016	0.324	0.986	2	-1	-1	-	-	-	-	-	-	-	-	-	SLA2	-	8	1119078.2761	0.534495149119655	0	0	0
Alzheimer	ENSG00000101082	ENSP00000262866	ENST00000262866	SRR19243475	ENST00000360672:4	8	2.996	7.812e-03	7.812e-03	4	11.352	0.324	0.919	2	-1	-1	-	-	-	-	-	-	-	-	-	SLA2	-	8	1119078.2761	0.534495149119655	0	0	0
Alzheimer	ENSG00000101134	ENSP00000262593	ENST00000395939	SRR19243476	ENST00000262593:7	8	3.025	7.812e-03	7.812e-03	7	3.745	0.105	0.789	0	-1	-1	-	-	-	-	-	-	-	-	-	DOK5	-	4	222648.2429	0.335519223859145	0	0	0
Alzheimer	ENSG00000101190	ENSP00000334294	ENST00000217162	SRR19243472	ENST00000335351:6	8	2.684	7.812e-03	7.812e-03	6	7.994	0.298	0.889	0	-1	-1	-	-	-	-	-	-	-	-	-	TCFL5	-	0	0	0	0	0	0
Alzheimer	ENSG00000101310	ENSP00000262544	ENST00000262544	SRR19243472	ENST00000450074:4	8	2.277	7.812e-03	7.812e-03	4	2.275	0.006	0.440	5	-1	-1	-	-	-	-	-	-	-	-	-	SEC23B	-	9	1559718.3516	0.620643190801294	0	0	0
Alzheimer	ENSG00000101310	ENSP00000262544	ENST00000262544	SRR19243476	ENST00000450074:4	8	2.277	7.812e-03	7.812e-03	4	2.546	0.006	0.464	5	-1	-1	-	-	-	-	-	-	-	-	-	SEC23B	-	9	1559718.3516	0.620643190801294	0	0	0
Alzheimer	ENSG00000101310	ENSP00000262544	ENST00000262544	SRR19243477	ENST00000450074:4	8	2.277	7.812e-03	7.812e-03	4	2.082	0.006	0.340	5	-1	-1	-	-	-	-	-	-	-	-	-	SEC23B	-	9	1559718.3516	0.620643190801294	0	0	0
Alzheimer	ENSG00000101331	ENSP00000262659	ENST00000262659	SRR19243465	ENST00000300415:4,ENST00000452892:2	8	3.534	7.812e-03	7.812e-03	6	2.903	0.000	1.000	0	-1	-1	-	-	-	-	-	-	-	-	-	CCM2L	-	0	0	0	0	0	0
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000244007	921	1	ENSG00000124181	PLCB4	PLCG1	194	97443049.9637	0.949335249730507	235	48027968.3512	0.929123248293209
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000260402	907	1	ENSG00000137841	PLCB4	PLCB2	194	97443049.9637	0.949335249730507	206	100112455.8111	0.950323392022997
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000260766	910	1	ENSG00000138193	PLCB4	PLCE1	194	97443049.9637	0.949335249730507	67	6902995.9912	0.817732662594323
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000265970	919	1	ENSG00000011405	PLCB4	PIK3C2A	194	97443049.9637	0.949335249730507	32	4313470.2526	0.774793388429752
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000266505	903	1	ENSG00000139151	PLCB4	PLCZ1	194	97443049.9637	0.949335249730507	64	6552452.9600	0.812702120014373
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000279230	908	1	ENSG00000149782	PLCB4	PLCB3	194	97443049.9637	0.949335249730507	202	98115948.3522	0.949784405318002
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000338185	905	1	ENSG00000182621	PLCB4	PLCB1	194	97443049.9637	0.949335249730507	206	105410727.6068	0.951311534315487
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000352336	921	1	ENSG00000197943	PLCB4	PLCG2	194	97443049.9637	0.949335249730507	127	14011305.8421	0.87100251527129
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000356155	923	1	ENSG00000133056	PLCB4	PIK3C2B	194	97443049.9637	0.949335249730507	34	6208308.2456	0.808300395256917
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000388631	916	1	ENSG00000115556	PLCB4	PLCD4	194	97443049.9637	0.949335249730507	64	6552081.0470	0.812612288896874
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000430344	910	1	ENSG00000187091	PLCB4	PLCD1	194	97443049.9637	0.949335249730507	66	6695259.6126	0.814139417894359
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000078429	968	1	ENSG00000088256	PLCB4	GNA11	194	97443049.9637	0.949335249730507	161	110134564.2924	0.951760689902982
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000232461	937	1	ENSG00000114349	PLCB4	GNAT1	194	97443049.9637	0.949335249730507	34	23098402.8602	0.897592526051024
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000251337	933	1	ENSG00000134183	PLCB4	GNAT2	194	97443049.9637	0.949335249730507	42	19963208.0050	0.893100970176069
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000262493	936	1	ENSG00000087258	PLCB4	GNAO1	194	97443049.9637	0.949335249730507	95	51747804.9280	0.933524973050665
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000262958	938	1	ENSG00000060558	PLCB4	GNA15	194	97443049.9637	0.949335249730507	172	114792827.0377	0.952209845490478
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000286548	970	1	ENSG00000156052	PLCB4	GNAQ	194	97443049.9637	0.949335249730507	179	114476128.1507	0.952120014372979
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000343027	934	1	ENSG00000127955	PLCB4	GNAI1	194	97443049.9637	0.949335249730507	260	202702604.5392	0.96703197987783
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000358867	945	1	ENSG00000065135	PLCB4	GNAI3	194	97443049.9637	0.949335249730507	263	196197113.0595	0.966223499820338
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000365807	962	1	ENSG00000156049	PLCB4	GNA14	194	97443049.9637	0.949335249730507	160	106834963.2577	0.951401365432986
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000381339	933	1	ENSG00000214415	PLCB4	GNAT3	194	97443049.9637	0.949335249730507	219	184569317.0482	0.965504850880345
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000416836	SRR19243468	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.206	0.074	0.337	22	22	0	PF09279	EF-hand_like	221-312	PF09279	EF-hand_like	ENSP00000313731	910	1	ENSG00000161714	PLCB4	PLCD3	194	97443049.9637	0.949335249730507	64	6552076.3115	0.812522457779375
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000244007	921	1	ENSG00000124181	PLCB4	PLCG1	194	97443049.9637	0.949335249730507	235	48027968.3512	0.929123248293209
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000260402	907	1	ENSG00000137841	PLCB4	PLCB2	194	97443049.9637	0.949335249730507	206	100112455.8111	0.950323392022997
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000260766	910	1	ENSG00000138193	PLCB4	PLCE1	194	97443049.9637	0.949335249730507	67	6902995.9912	0.817732662594323
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000265970	919	1	ENSG00000011405	PLCB4	PIK3C2A	194	97443049.9637	0.949335249730507	32	4313470.2526	0.774793388429752
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000266505	903	1	ENSG00000139151	PLCB4	PLCZ1	194	97443049.9637	0.949335249730507	64	6552452.9600	0.812702120014373
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000279230	908	1	ENSG00000149782	PLCB4	PLCB3	194	97443049.9637	0.949335249730507	202	98115948.3522	0.949784405318002
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000338185	905	1	ENSG00000182621	PLCB4	PLCB1	194	97443049.9637	0.949335249730507	206	105410727.6068	0.951311534315487
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000352336	921	1	ENSG00000197943	PLCB4	PLCG2	194	97443049.9637	0.949335249730507	127	14011305.8421	0.87100251527129
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000356155	923	1	ENSG00000133056	PLCB4	PIK3C2B	194	97443049.9637	0.949335249730507	34	6208308.2456	0.808300395256917
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000388631	916	1	ENSG00000115556	PLCB4	PLCD4	194	97443049.9637	0.949335249730507	64	6552081.0470	0.812612288896874
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000430344	910	1	ENSG00000187091	PLCB4	PLCD1	194	97443049.9637	0.949335249730507	66	6695259.6126	0.814139417894359
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000078429	968	1	ENSG00000088256	PLCB4	GNA11	194	97443049.9637	0.949335249730507	161	110134564.2924	0.951760689902982
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000232461	937	1	ENSG00000114349	PLCB4	GNAT1	194	97443049.9637	0.949335249730507	34	23098402.8602	0.897592526051024
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000251337	933	1	ENSG00000134183	PLCB4	GNAT2	194	97443049.9637	0.949335249730507	42	19963208.0050	0.893100970176069
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000262493	936	1	ENSG00000087258	PLCB4	GNAO1	194	97443049.9637	0.949335249730507	95	51747804.9280	0.933524973050665
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000262958	938	1	ENSG00000060558	PLCB4	GNA15	194	97443049.9637	0.949335249730507	172	114792827.0377	0.952209845490478
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000286548	970	1	ENSG00000156052	PLCB4	GNAQ	194	97443049.9637	0.949335249730507	179	114476128.1507	0.952120014372979
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000343027	934	1	ENSG00000127955	PLCB4	GNAI1	194	97443049.9637	0.949335249730507	260	202702604.5392	0.96703197987783
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000358867	945	1	ENSG00000065135	PLCB4	GNAI3	194	97443049.9637	0.949335249730507	263	196197113.0595	0.966223499820338
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000365807	962	1	ENSG00000156049	PLCB4	GNA14	194	97443049.9637	0.949335249730507	160	106834963.2577	0.951401365432986
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000381339	933	1	ENSG00000214415	PLCB4	GNAT3	194	97443049.9637	0.949335249730507	219	184569317.0482	0.965504850880345
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243472	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.377	0.139	0.582	22	22	0	PF09279	EF-hand_like	221-312	PF09279	EF-hand_like	ENSP00000313731	910	1	ENSG00000161714	PLCB4	PLCD3	194	97443049.9637	0.949335249730507	64	6552076.3115	0.812522457779375
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000244007	921	1	ENSG00000124181	PLCB4	PLCG1	194	97443049.9637	0.949335249730507	235	48027968.3512	0.929123248293209
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000260402	907	1	ENSG00000137841	PLCB4	PLCB2	194	97443049.9637	0.949335249730507	206	100112455.8111	0.950323392022997
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000260766	910	1	ENSG00000138193	PLCB4	PLCE1	194	97443049.9637	0.949335249730507	67	6902995.9912	0.817732662594323
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000265970	919	1	ENSG00000011405	PLCB4	PIK3C2A	194	97443049.9637	0.949335249730507	32	4313470.2526	0.774793388429752
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000266505	903	1	ENSG00000139151	PLCB4	PLCZ1	194	97443049.9637	0.949335249730507	64	6552452.9600	0.812702120014373
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000279230	908	1	ENSG00000149782	PLCB4	PLCB3	194	97443049.9637	0.949335249730507	202	98115948.3522	0.949784405318002
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000338185	905	1	ENSG00000182621	PLCB4	PLCB1	194	97443049.9637	0.949335249730507	206	105410727.6068	0.951311534315487
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000352336	921	1	ENSG00000197943	PLCB4	PLCG2	194	97443049.9637	0.949335249730507	127	14011305.8421	0.87100251527129
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000356155	923	1	ENSG00000133056	PLCB4	PIK3C2B	194	97443049.9637	0.949335249730507	34	6208308.2456	0.808300395256917
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000388631	916	1	ENSG00000115556	PLCB4	PLCD4	194	97443049.9637	0.949335249730507	64	6552081.0470	0.812612288896874
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00168	C2	ENSP00000430344	910	1	ENSG00000187091	PLCB4	PLCD1	194	97443049.9637	0.949335249730507	66	6695259.6126	0.814139417894359
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000078429	968	1	ENSG00000088256	PLCB4	GNA11	194	97443049.9637	0.949335249730507	161	110134564.2924	0.951760689902982
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000232461	937	1	ENSG00000114349	PLCB4	GNAT1	194	97443049.9637	0.949335249730507	34	23098402.8602	0.897592526051024
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000251337	933	1	ENSG00000134183	PLCB4	GNAT2	194	97443049.9637	0.949335249730507	42	19963208.0050	0.893100970176069
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000262493	936	1	ENSG00000087258	PLCB4	GNAO1	194	97443049.9637	0.949335249730507	95	51747804.9280	0.933524973050665
Alzheimer	ENSG00000101333	ENSP00000334105	ENST00000441846	SRR19243476	ENST00000414679:4	8	2.410	7.812e-03	7.812e-03	4	2.201	0.139	0.476	22	22	0	PF09279	EF-hand_like	221-312	PF00503	G-alpha	ENSP00000262958	938	1	ENSG00000060558	PLCB4	GNA15	194	97443049.9637	0.949335249730507	172	114792827.0377	0.952209845490478
